#symbol	book_count	per_book(book|kind|header|library)
CEL_DEBUG_MSG	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EVENT_CLOSE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EVENT_CREATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EVENT_DELETE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EVENT_PULSE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EVENT_RESET	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EVENT_SET	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EXTRA_MODULE_INFO	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_EXTRA_PROCESS_INFO	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_HEADER	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_HEAP_ALLOC	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_HEAP_CREATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_HEAP_DESTROY	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_HEAP_FREE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_HEAP_REALLOC	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_INT_DATA	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_INTERRUPTS	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_LOG_MARKER	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MAPFILE_CREATE	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MAPFILE_DESTROY	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MAPFILE_FLUSH	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MAPFILE_VIEW_CLOSE	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MAPFILE_VIEW_OPEN	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MAPFLUSH_TYPE	2	mslearn-windows-ce-5.0|enum|Celog.h|	mslearn-windows-embedded-ce-6.0|enum||
CEL_MEMTRACK_BASELINE	3	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MODULE_FREE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MODULE_LOAD	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MODULE_REFERENCES	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MUTEX_CLOSE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MUTEX_CREATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MUTEX_DELETE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_MUTEX_RELEASE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_PROCESS_CLOSE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_PROCESS_CREATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_PROCESS_DELETE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_PROCESS_REFCOUNT	2	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_PROCESS_TERMINATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SEM_CLOSE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SEM_CREATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SEM_DELETE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SEM_RELEASE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SLEEP	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SYSTEM_INVERT	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SYSTEM_PAGE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_SYSTEM_TLB	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_CLOSE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_CREATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_DELETE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_MIGRATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_PRIORITY	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_QUANTUM	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_RESUME	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_SUSPEND	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_SWITCH	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_THREAD_TERMINATE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_VIRTUAL_ALLOC	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_VIRTUAL_COPY	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_VIRTUAL_FREE	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CEL_WAIT_MULTI	4	chm-windows-ce-3.0|struct|Celog.h|	mslearn-windows-ce-5.0|struct|Celog.h|	mslearn-windows-ce-net-4x|struct|Celog.h|	mslearn-windows-embedded-ce-6.0|struct||
CELLBEARERINFO	1	mslearn-windows-embedded-ce-6.0|struct||
CELLDATACOMPINFO	1	mslearn-windows-embedded-ce-6.0|struct||
CELLDEVCONFIG	1	mslearn-windows-embedded-ce-6.0|struct||
CELLGPRSCONNECTIONINFO	1	mslearn-windows-embedded-ce-6.0|struct||
CELLGPRSQOSSETTINGS	1	mslearn-windows-embedded-ce-6.0|struct||
CELLRADIOLINKINFO	1	mslearn-windows-embedded-ce-6.0|struct||
CeLogData	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Celog.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeLogExportTable	3	mslearn-windows-ce-5.0|struct|Pkfuncs.h|	mslearn-windows-ce-net-4x|struct|Pkfuncs.h|	mslearn-windows-embedded-ce-6.0|struct||
CeLogGetZones	2	mslearn-windows-ce-5.0|function|Celog.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeLogImportTable	2	mslearn-windows-ce-5.0|struct|Pkfuncs.h|	mslearn-windows-embedded-ce-6.0|struct||
CeLogInit	1	chm-windows-ce-3.0|function|Celog.h|
CeLogInterrupt	4	chm-windows-ce-3.0|function|Celog.h|	mslearn-windows-ce-5.0|function|Celog.h|Coredll.lib	mslearn-windows-ce-net-4x|function|Celog.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeLogMsg	2	mslearn-windows-ce-5.0|function|Celog.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeLogQueryZones	3	mslearn-windows-ce-5.0|function|Not applicable.|Coredll.lib	mslearn-windows-ce-net-4x|function|Not applicable.|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeLogReSync	3	chm-windows-ce-3.0|function|Celog.h|	mslearn-windows-ce-5.0|function|Celog.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.dll
CeLogSetZones	3	chm-windows-ce-3.0|function|Celog.h|	mslearn-windows-ce-5.0|function|Celog.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeLogThreadMigrate	2	chm-windows-ce-3.0|function|Celog.h|	mslearn-windows-ce-net-4x|function|Celog.h|Coredll.lib
CelsiusToFahrenheit	1	mslearn-windows-ce-net-4x|function||
CEM_ENABLEUPCASE	2	mslearn-windows-ce-5.0|constant|Commctrl.h|Commctrl.lib	mslearn-windows-embedded-ce-6.0|constant||commctrl.lib
CEM_UPCASEALLWORDS	2	mslearn-windows-ce-5.0|constant|Commctrl.h|Commctrl.lib	mslearn-windows-embedded-ce-6.0|constant||commctrl.lib
CeMarkRecord (EDB)	1	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeMountDBVol	3	chm-windows-ce-3.0|function|Windbase.h|Fsdbase.lib	mslearn-windows-ce-net-4x|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
CeMountDBVol (CEDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeMountDBVol (EDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeMountDBVol (RAPI)	3	chm-windows-ce-3.0|function|Rapi.h|	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|function||rapi.lib
CeMountDBVolEx (EDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeMoveFile	1	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
CeMoveFile (RAPI)	3	chm-windows-ce-3.0|function|Rapi.h|	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|function||rapi.lib
CENOTIFICATION	3	chm-windows-ce-3.0|struct||	mslearn-windows-ce-net-4x|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CENOTIFICATION (CEDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CeNotifyPrivate_ClearUserAlarm	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPrivate_DeleteNotification	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPrivate_FilterType	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPrivate_Lock	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPrivate_Reschedule	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPrivate_SetUserAlarm	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPrivate_TranslateOID	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPrivate_Unlock	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_DisposeOfPacket	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_FilterEvent	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_FilterUserNotification	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_Initialize	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_InitializeUI	2	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_NewPacket	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_PresentSettingsBox	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_UIWndProc	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_Uninitialize	2	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CeNotifyPublic_UserAlarmSignalled	4	chm-windows-ce-3.0|function|Notifext.hxx|	mslearn-windows-ce-5.0|function|Notifext.hxx|	mslearn-windows-ce-net-4x|function|Notifext.hxx|	mslearn-windows-embedded-ce-6.0|function||
CENOTIFYREQUEST	3	chm-windows-ce-3.0|struct||	mslearn-windows-ce-net-4x|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CENOTIFYREQUEST (CEDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CEnumMediaTypes	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
CEnumPins	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
CeOidGetInfo	3	chm-windows-ce-3.0|function|Windbase.h|	mslearn-windows-ce-net-4x|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
CeOidGetInfo (CEDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOidGetInfo (RAPI)	3	chm-windows-ce-3.0|function|Rapi.h|	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|function||rapi.lib
CeOidGetInfoEx	3	chm-windows-ce-3.0|function|Windbase.h|	mslearn-windows-ce-net-4x|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
CeOidGetInfoEx (CEDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOidGetInfoEx (RAPI)	3	chm-windows-ce-3.0|function|Rapi.h|	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|function||rapi.lib
CeOidGetInfoEx2	1	mslearn-windows-ce-net-4x|function|Windbase.h|Coredll.lib
CeOidGetInfoEx2 (CEDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOidGetInfoEx2 (EDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CEOIDINFO	3	chm-windows-ce-3.0|struct|Windbase.h|	mslearn-windows-ce-net-4x|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CEOIDINFO (CEDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CEOIDINFOEX	1	mslearn-windows-ce-net-4x|struct|Windbase.h|
CEOIDINFOEX (CEDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CEOIDINFOEX (EDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|struct||coredll.lib
CeOpenCallerBuffer	1	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOpenDatabase	3	chm-windows-ce-3.0|function|Windbase.h|Fsdbase.lib	mslearn-windows-ce-net-4x|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
CeOpenDatabase (CEDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOpenDatabase (RAPI)	3	chm-windows-ce-3.0|function|Rapi.h|	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|function||rapi.lib
CeOpenDatabaseEx	3	chm-windows-ce-3.0|function|Windbase.h|Fsdbase.lib	mslearn-windows-ce-net-4x|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
CeOpenDatabaseEx (CEDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOpenDatabaseEx (RAPI)	3	chm-windows-ce-3.0|function|Rapi.h|	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|function||rapi.lib
CeOpenDatabaseEx2	1	mslearn-windows-ce-net-4x|function|Windbase.h|Coredll.lib
CeOpenDatabaseEx2 (CEDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOpenDatabaseInSession (EDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeOpenStream (EDB)	2	mslearn-windows-ce-5.0|function|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CEOSVERSIONINFO	3	chm-windows-ce-3.0|struct|Rapi.h|	mslearn-windows-ce-5.0|struct|Rapi.h|	mslearn-windows-embedded-ce-6.0|struct||
CePimCommand	3	chm-windows-ce-3.0|function|pimstore.h|	mslearn-windows-ce-5.0|function|Pimstore.h|Pimstore.lib	mslearn-windows-embedded-ce-6.0|function||Pimstore.lib
CEProcessorType	4	chm-windows-ce-3.0|variable||	mslearn-windows-ce-5.0|variable|Nkarm.h|	mslearn-windows-ce-net-4x|variable|Nkarm.h|	mslearn-windows-embedded-ce-6.0|variable||
CEPROPSPEC (EDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|struct||coredll.lib
CEPROPVAL	3	chm-windows-ce-3.0|struct|Winbase.h|	mslearn-windows-ce-net-4x|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CEPROPVAL (CEDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
CePurgeTrackingData (EDB)	1	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CePurgeTrackingGenerations (EDB)	1	mslearn-windows-embedded-ce-6.0|function||coredll.lib
CeQueryInstructionSet	1	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
CeQueryInstructionSet (RAPI)	2	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|function||rapi.lib
CeRapiFreeBuffer	3	chm-windows-ce-3.0|function|Rapi.h|	mslearn-windows-ce-5.0|function|Rapi.h|Rapi.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,rapiuuid.lib
