ee478853(v=winembedded.60)	pReadRegistryFromOEM
ee478614(v=winembedded.60)	SC_GetTickCount
ee478412(v=winembedded.60)	TLBClear
ee479024(v=winembedded.60)	CertifyModule
ee478208(v=winembedded.60)	CertifyModuleFinal
ee478996(v=winembedded.60)	CertifyModuleInit
ee478200(v=winembedded.60)	CreateInstance
ee479330(v=winembedded.60)	DestroyInstance
ee478573(v=winembedded.60)	FreeIntChainHandler
ee478358(v=winembedded.60)	IOControl
ee478174(v=winembedded.60)	KLibAllocShareMem
ee478110(v=winembedded.60)	KLibFreeShareMem
ee478378(v=winembedded.60)	KLibUnalignedAccessEnable
ee478824(v=winembedded.60)	LoadIntChainHandler
ee479434(v=winembedded.60)	lpNKHaltSystem
ee479119(v=winembedded.60)	NKCallIntChain
ee479184(v=winembedded.60)	NKCreateStaticMapping
ee478203(v=winembedded.60)	NKDeleteStaticMapping
ee478227(v=winembedded.60)	NKForceCleanBoot
ee478190(v=winembedded.60)	OEMCertifyModule
ee478418(v=winembedded.60)	OEMCertifyModuleInit
ee478823(v=winembedded.60)	OEMClearIntSources
ee478270(v=winembedded.60)	OEMEnumExtensionDRAM
ee478422(v=winembedded.60)	OEMEthISR
ee478471(v=winembedded.60)	OEMEthQueryClientInfo
ee478879(v=winembedded.60)	OEMFindFirstWakeSource
ee479461(v=winembedded.60)	OEMGetInterrupt
ee478788(v=winembedded.60)	OEMGetWakeupSource
ee478769(v=winembedded.60)	OEMHandleVFPException
ee479163(v=winembedded.60)	OEMIndicateIntSource
ee478332(v=winembedded.60)	OEMInitCoProcRegisterSavedArea
ee478316(v=winembedded.60)	OEMIntrOccurs
ee478168(v=winembedded.60)	OEMIsRom
ee478757(v=winembedded.60)	OEMKDIoControl
ee479343(v=winembedded.60)	OEMPowerManagerInit
ee479244(v=winembedded.60)	OEMReschedule
ee478430(v=winembedded.60)	OEMResetWakeupSource
ee478381(v=winembedded.60)	OEMRestoreCoProcRegister
ee478287(v=winembedded.60)	OEMRestoreVFPCtrlRegs
ee478301(v=winembedded.60)	OEMSaveCoProcRegister
ee478576(v=winembedded.60)	OEMSaveVFPCtrlRegs
ee478905(v=winembedded.60)	OEMSetWakeupSource
ee479165(v=winembedded.60)	OEMTranslateIrq
ee478452(v=winembedded.60)	OEMTranslateSysIntr
ee478124(v=winembedded.60)	OEMWriteDebugLED
ee478399(v=winembedded.60)	pfnNKDrWatsonClear
ee479348(v=winembedded.60)	pfnNKDrWatsonFlush
ee479198(v=winembedded.60)	pfnNKDrWatsonRead
ee478891(v=winembedded.60)	pfnNKDrWatsonWrite
ee478484(v=winembedded.60)	pfnOEMIntrOccurs
ee479294(v=winembedded.60)	pfnOEMRefreshWatchDog
ee478183(v=winembedded.60)	pfnOEMReschedule
ee941508(v=winembedded.60)	pfnSetMemoryAttributes
ee479073(v=winembedded.60)	pNKEnumExtensionDRAM
ee478136(v=winembedded.60)	pNotifyForceCleanboot
ee478559(v=winembedded.60)	pOEMCalcFSPages
ee478273(v=winembedded.60)	pOEMIsProcessorFeaturePresent
ee478155(v=winembedded.60)	pOEMLoadInit
ee478579(v=winembedded.60)	pOEMLoadModule
ee478260(v=winembedded.60)	pOEMUpdateRescheduleTime
ee478133(v=winembedded.60)	pQueryPerformanceCounter
ee479428(v=winembedded.60)	pQueryPerformanceFrequency
ee478150(v=winembedded.60)	pWriteDebugLED
ee479402(v=winembedded.60)	pWriteRegistryToOEM
ee478845(v=winembedded.60)	ReadRegistryFromOEM
ee478775(v=winembedded.60)	WriteRegistryToOEM
ee478762(v=winembedded.60)	PerfCountFreq
ee478392(v=winembedded.60)	PerfCountSinceTick
ee479303(v=winembedded.60)	OEMProfileTimerDisable
ee478912(v=winembedded.60)	OEMProfileTimerEnable
ee478767(v=winembedded.60)	FileSystemPowerFunction
ee478435(v=winembedded.60)	GwesPowerOffSystem
ee478385(v=winembedded.60)	InitPubKey
ee479202(v=winembedded.60)	KLocalFileTimeToFileTime
ee478202(v=winembedded.60)	LoadKernelLibrary
ee478543(v=winembedded.60)	lpReadDebugByteFunc
ee478112(v=winembedded.60)	lpWriteDebugByteFunc
ee479139(v=winembedded.60)	lpWriteDebugStringFunc
ee478376(v=winembedded.60)	NKIsSysIntrValid
ee478593(v=winembedded.60)	NKrdmsr
ee478599(v=winembedded.60)	NKRegCloseKey
ee478311(v=winembedded.60)	NKRegCreateKeyEx
ee478238(v=winembedded.60)	NKRegOpenKeyEx
ee478453(v=winembedded.60)	NKRegQueryValueEx
ee478224(v=winembedded.60)	NKRegSetValueEx
ee479375(v=winembedded.60)	NKSetDataAbortHandler
ee478212(v=winembedded.60)	NKVirtualSetAttributes
ee478166(v=winembedded.60)	NKwrmsr
ee478253(v=winembedded.60)	NotifyWinUserSystem
ee478751(v=winembedded.60)	PFN_AllocHeapMem
ee478567(v=winembedded.60)	PFN_EnumProc
ee478616(v=winembedded.60)	PFN_FreeHeapMem
ee478800(v=winembedded.60)	PFN_KITLTIMERCB
ee479431(v=winembedded.60)	PowerOffSystem
ee478491(v=winembedded.60)	SetCleanRebootFlag
ee478743(v=winembedded.60)	SetOOMEvent
ee478269(v=winembedded.60)	VirtualSetPageFlags
ee478129(v=winembedded.60)	CPU Dependencies for OAL Global Variables
ee479059(v=winembedded.60)	CurMSec
ee478705(v=winembedded.60)	dwReschedTime
ee478119(v=winembedded.60)	IntrMask
ee479425(v=winembedded.60)	IntrPriority
ee478615(v=winembedded.60)	cbNKCoProcRegSize
ee478741(v=winembedded.60)	CEProcessorType
ee478423(v=winembedded.60)	curridlehigh
ee478842(v=winembedded.60)	curridlelow
ee479088(v=winembedded.60)	DiffMSec
ee478916(v=winembedded.60)	dwCeLogLargeBuf
ee479066(v=winembedded.60)	dwCeLogSmallBuf
ee478487(v=winembedded.60)	dwCeLogTLBMiss
ee479383(v=winembedded.60)	dwDefaultThreadQuantum
ee478137(v=winembedded.60)	dwNKAlarmResolutionMSec
ee478605(v=winembedded.60)	dwNKCoProcEnableBits
ee478596(v=winembedded.60)	dwNKDrWatsonSize
ee478348(v=winembedded.60)	dwNKMaxPrioNoScav
ee479219(v=winembedded.60)	dwNKWatchDogThreadPriority
ee478454(v=winembedded.60)	dwOEMCleanPages
ee479420(v=winembedded.60)	dwOEMPTPoolSize
ee479342(v=winembedded.60)	dwOEMWatchDogPeriod
ee478504(v=winembedded.60)	dwPartialDiffMSec
ee478215(v=winembedded.60)	dwPreempt
ee478407(v=winembedded.60)	dwSleepMin
ee478228(v=winembedded.60)	fNKSaveCoProcReg
ee478760(v=winembedded.60)	fUseIterations
ee478604(v=winembedded.60)	idleconv
ee478876(v=winembedded.60)	MainMemoryEndAddress
ee479433(v=winembedded.60)	pfnOEMIsRom
ee478205(v=winembedded.60)	OEMMemoryMap
ee478388(v=winembedded.60)	OEMTLBSize
ee479218(v=winembedded.60)	IOCTL_HAL_DDK_CALL
ee478537(v=winembedded.60)	IOCTL_HAL_GETBUSDATA
ee478592(v=winembedded.60)	IOCTL_HAL_RELEASE_SYSINTR
ee478195(v=winembedded.60)	IOCTL_HAL_REQUEST_IRQ
ee478265(v=winembedded.60)	IOCTL_HAL_REQUEST_SYSINTR
ee479465(v=winembedded.60)	IOCTL_HAL_SETBUSDATA
ee478558(v=winembedded.60)	IOCTL_HAL_TRANSLATE_IRQ
ee478386(v=winembedded.60)	IOCTL_HAL_GET_DEVICE_INFO
ee478480(v=winembedded.60)	IOCTL_HAL_GET_DEVICEID
ee478509(v=winembedded.60)	IOCTL_HAL_GET_HWENTROPY
ee478939(v=winembedded.60)	IOCTL_HAL_GET_UUID
ee478432(v=winembedded.60)	IOCTL_HAL_QUERY_DEVICE_SETTINGS
ee478394(v=winembedded.60)	IOCTL_HAL_QUERY_DISPLAYSETTINGS
ee479154(v=winembedded.60)	IOCTL_HAL_SET_DEVICE_INFO
ee479462(v=winembedded.60)	IOCTL_PROCESSOR_INFORMATION
ee479360(v=winembedded.60)	IOCTL_HAL_GET_HIVE_CLEAN_FLAG
ee478671(v=winembedded.60)	IOCTL_HAL_GET_HIVE_RAM_REGION
ee478354(v=winembedded.60)	IOCTL_HAL_GETREGSECUREKEYS
ee478626(v=winembedded.60)	IOCTL_HAL_INITREGISTRY
ee478417(v=winembedded.60)	IOCTL_HAL_QUERY_FORMAT_PARTITION
ee479102(v=winembedded.60)	IOCTL_HAL_SAVE_HIVE_RAM_REGION
ee478490(v=winembedded.60)	KD_IOCTL_CLEAR_CBP
ee478164(v=winembedded.60)	KD_IOCTL_CLEAR_DBP
ee478438(v=winembedded.60)	KD_IOCTL_DMPGEN_END
ee478634(v=winembedded.60)	KD_IOCTL_DMPGEN_START
ee479015(v=winembedded.60)	KD_IOCTL_ENUM_CBP
ee479253(v=winembedded.60)	KD_IOCTL_ENUM_DBP
ee478781(v=winembedded.60)	KD_IOCTL_INIT
ee478551(v=winembedded.60)	KD_IOCTL_JIT_NOTIF
ee478258(v=winembedded.60)	KD_IOCTL_MAP_EXCEPTION
ee478974(v=winembedded.60)	KD_IOCTL_MEMORY_INACCESSIBLE
ee478931(v=winembedded.60)	KD_IOCTL_QUERY_CBP
ee478325(v=winembedded.60)	KD_IOCTL_QUERY_DBP
ee478343(v=winembedded.60)	KD_IOCTL_RESET
ee478223(v=winembedded.60)	KD_IOCTL_SET_CBP
ee478357(v=winembedded.60)	KD_IOCTL_SET_DBP
ee478501(v=winembedded.60)	KD_IOCTL_KERNEL_CONTINUE
ee478245(v=winembedded.60)	KD_IOCTL_KERNEL_HALT
ee479328(v=winembedded.60)	IOCTL_HAL_DISABLE_WAKE
ee478342(v=winembedded.60)	IOCTL_HAL_ENABLE_WAKE
ee478117(v=winembedded.60)	IOCTL_HAL_GET_WAKE_SOURCE
ee478929(v=winembedded.60)	IOCTL_HAL_PRESUSPEND
ee478389(v=winembedded.60)	IOCTL_HAL_REBOOT
ee478547(v=winembedded.60)	IOCTL_HAL_AUTHENTICATE_DEVICE
ee478527(v=winembedded.60)	IOCTL_HAL_GET_IMAGE_SIGNED_STATE
ee478907(v=winembedded.60)	IOCTL_CELOG_DEREGISTER
ee479146(v=winembedded.60)	IOCTL_CELOG_GETDESKTOPZONE
ee479451(v=winembedded.60)	IOCTL_CELOG_IMPORT
ee478375(v=winembedded.60)	IOCTL_CELOG_REGISTER
ee478302(v=winembedded.60)	IOCTL_CELOG_REPORTZONECHANGE
ee479270(v=winembedded.60)	IOCTL_HAL_ILTIMING
ee478553(v=winembedded.60)	IOCTL_HAL_OEM_PROFILER
ee478594(v=winembedded.60)	IOCTL_HAL_GET_CACHE_INFO
ee478863(v=winembedded.60)	IOCTL_HAL_GET_IP_ADDR
ee479419(v=winembedded.60)	IOCTL_HAL_GET_RANDOM_SEED
ee478318(v=winembedded.60)	IOCTL_HAL_GET_RNDIS_MACADDR
ee478549(v=winembedded.60)	IOCTL_HAL_INIT_RTC
ee478581(v=winembedded.60)	IOCTL_HAL_POSTINIT
ee478695(v=winembedded.60)	IOCTL_HAL_WHQL_TEST_MODE
ee478330(v=winembedded.60)	IOCTL_KLIB_GETALARMRESOLUTION
ee478991(v=winembedded.60)	IOCTL_PSL_NOTIFY
ee479215(v=winembedded.60)	IOCTL_SET_KERNEL_COMM_DEV
ee478328(v=winembedded.60)	IOCTL_HAL_GET_POOL_PARAMETERS
ee478525(v=winembedded.60)	CTL_CODE
ee479288(v=winembedded.60)	IsCeLogEnabled
ee479417(v=winembedded.60)	IsCeLogStatus
ee479204(v=winembedded.60)	IsCeLogZoneEnabled
ee478217(v=winembedded.60)	CeLogExportTable
ee478785(v=winembedded.60)	CeLogImportTable
ee478910(v=winembedded.60)	DEVICE_ID
ee478118(v=winembedded.60)	DEVICE_PSL_NOTIFY
ee478897(v=winembedded.60)	GIISR_INFO
ee479432(v=winembedded.60)	ILTIMING_MESSAGE
ee478584(v=winembedded.60)	IMAGE_DATA_DIRECTORY
ee479443(v=winembedded.60)	KD_BPINFO
ee478799(v=winembedded.60)	KD_EXCEPTION_INFO
ee478337(v=winembedded.60)	MEMORY_SECTION
ee479246(v=winembedded.60)	OEMRomChain
ee479267(v=winembedded.60)	PHYSICAL_BASIC_INFORMATION
ee478331(v=winembedded.60)	PROCESSOR_INFO
ee478255(v=winembedded.60)	TRANPORTINFOSTRUCT_deleted
ee479131(v=winembedded.60)	WIN_CERTIFICATE
ee478870(v=winembedded.60)	NKPagePoolParameters
ee479336(v=winembedded.60)	PagePoolParameters
ee478250(v=winembedded.60)	Configuring HyperTerminal for BSPs
ee478717(v=winembedded.60)	Ethernet Connection Options
ee478152(v=winembedded.60)	Configuring an Ethernet Remote Connection
ee479141(v=winembedded.60)	Configuring a Serial Remote Connection
ee479404(v=winembedded.60)	Marvell PXA27x Processor Development Kit Supported Features (MainstoneIII)
ee478780(v=winembedded.60)	Setting up the Marvell PXA27x Processor Development Kit Hardware (MainstoneIII)
ee478983(v=winembedded.60)	Modifying the Marvell PXA27x Processor Development Kit Switches and Jumpers (MainstoneIII)
ee479327(v=winembedded.60)	Downloading the Boot Loader to the Marvell PXA27x Processor Development Kit (MainstoneIII)
ee478266(v=winembedded.60)	Boot Loader Output for the Marvell PXA27x Processor Development Kit (MainstoneIII)
ee478572(v=winembedded.60)	Downloading the Run-Time Image to the Marvell PXA27x Processor Development Kit (MainstoneIII)
ee478292(v=winembedded.60)	Texas Instruments SDP2420 Development Board Supported Features
ee479273(v=winembedded.60)	Setting Up the Texas Instruments SDP2420 Development Board Hardware
ee478519(v=winembedded.60)	Modifying the Texas Instruments SDP2420 Development Board Switches and Jumpers
ee478640(v=winembedded.60)	Downloading the Boot Loader to the Texas Instruments SDP2420 Development Board
ee479249(v=winembedded.60)	Windows Embedded CE Boot Loader Output for the Texas Instruments SDP2420 Development Board
ee478206(v=winembedded.60)	Downloading the Run-Time Image to the Texas Instruments SDP2420 Development Board
ee478419(v=winembedded.60)	TI OMAP5912 Aruba Board Supported Features
ee479340(v=winembedded.60)	Setting up the TI OMAP5912 Aruba Board Hardware
ee478739(v=winembedded.60)	Modifying the TI OMAP5912 Aruba Board Switches and Jumpers
ee478650(v=winembedded.60)	Downloading the Boot Loader to the TI OMAP5912 Aruba Board
ee478464(v=winembedded.60)	Windows Embedded CE Boot Loader Output for the TI OMAP5912 Aruba Board
ee478199(v=winembedded.60)	Downloading the Run-Time Image to the TI OMAP5912 Aruba Board
ee478530(v=winembedded.60)	Setting up the Remote Display for the TI OMAP5912 Aruba Board
ee479441(v=winembedded.60)	Voice Over IP PXA270 Development Platform Supported Features
ee478483(v=winembedded.60)	Connecting the Voice Over IP PXA270 Development Platform
ee478531(v=winembedded.60)	Downloading the Boot Loader to the Voice over IP PXA270 Development Platform
ee478804(v=winembedded.60)	Windows Embedded CE Boot Loader Output for the Voice Over IP PXA270 Development Platform
ee478436(v=winembedded.60)	Downloading the Run-Time Image to the Voice Over IP PXA270 Development Platform
ee478335(v=winembedded.60)	NEC Solution Gear 2-Vr5500 Development Kit Supported Features
ee478455(v=winembedded.60)	Setting up the NEC Solution Gear 2-Vr5500 Development Kit Hardware
ee479459(v=winembedded.60)	Modifying the NEC Solution Gear 2-Vr5500 Development Kit Switches and Jumpers
ee479221(v=winembedded.60)	Downloading the Boot Loader to the NEC Solution Gear 2-Vr5500 Development Kit
ee478477(v=winembedded.60)	OEM Boot Loader Output for the NEC Solution Gear 2-Vr5500 Development Kit
ee479043(v=winembedded.60)	Windows Embedded CE Boot Loader Output for the NEC Solution Gear 2-Vr5500 Development Kit
ee478431(v=winembedded.60)	Downloading the Run-Time Image to the NEC Solution Gear 2-Vr5500 Development Kit
ee479005(v=winembedded.60)	Renesas US7750R HARP (Aspen) SDB Supported Features
ee478274(v=winembedded.60)	Setting Up the Renesas US7750R HARP (Aspen) SDB Hardware
ee478179(v=winembedded.60)	Modifying the Renesas US7750R HARP (Aspen) SDB Switches and Jumpers
ee478479(v=winembedded.60)	Downloading the Boot Loader to the Renesas US7750R HARP (Aspen) SDB
ee479022(v=winembedded.60)	OEM Boot Loader Output for the Renesas US7750R HARP (Aspen) SDB
ee478115(v=winembedded.60)	Windows Embedded CE Boot Loader Output for the Renesas US7750R HARP (Aspen) SDB
ee479279(v=winembedded.60)	Downloading the Run-Time Image to the Renesas US7750R HARP (Aspen) SDB
ee478754(v=winembedded.60)	STMicroelectronics STi7109 MB442 Development Platform Supported Features
ee479300(v=winembedded.60)	Connecting the STMicroelectronics STi7109 MB442 Development Platform
ee478667(v=winembedded.60)	STMicroelectronics STi7109 MB442 Development Platform Switches and Jumpers
ee478397(v=winembedded.60)	Downloading the Boot Loader to the STMicroelectronics STi7109 MB442 Development Platform
ee478475(v=winembedded.60)	Windows Embedded CE Boot Loader Output for the STMicroelectronics STi7109 MB442 Development Platform
ee478135(v=winembedded.60)	Downloading the Run-Time Image to the STMicroelectronics STi7109 MB442 Development Platform
ee478518(v=winembedded.60)	Sample CEPC Setup
ee478903(v=winembedded.60)	Choosing an Ethernet Card for a CEPC
ee478560(v=winembedded.60)	Choosing and Testing a Video Card for a CEPC
ee479123(v=winembedded.60)	Choosing Miscellaneous CEPC Hardware
ee478693(v=winembedded.60)	Setting Up a Partition on a CEPC
ee478279(v=winembedded.60)	Setting Up a File to Test Data Persistence on a CEPC
ee478163(v=winembedded.60)	Configuring a Hard Disk Drive with the BIOS Boot Loader
ee479442(v=winembedded.60)	Building and Transferring a Run-Time Image to a Hard Disk Drive
ee478122(v=winembedded.60)	Installing an Ethernet Network Adapter on a CEPC
ee478177(v=winembedded.60)	Building a CEPC Run-Time Image for Use with an Ethernet Card
ee478400(v=winembedded.60)	Configuring Multiple Ethernet Cards for a CEPC
ee478134(v=winembedded.60)	Troubleshooting: Cannot Connect from a CEPC to a Network After Configuring the CEPC
ee479264(v=winembedded.60)	Supporting or Simulating More than 64 MB of RAM
ee479292(v=winembedded.60)	Configuring a Premakeimg.bat File
ee478857(v=winembedded.60)	Configuring the BIOS on the CEPC
ee478746(v=winembedded.60)	x86 SDB Boot Floppy Disk Contents
ee478427(v=winembedded.60)	How to Debug a Run-Time Image on a CEPC
ee478648(v=winembedded.60)	Configuring a Hello World Application
ee479148(v=winembedded.60)	Intel 815-based SDB
ee478783(v=winembedded.60)	AMD Socket A-based SDB
ee478184(v=winembedded.60)	AMD LX800 Development Board
ee478587(v=winembedded.60)	Other CEPC-based SDBs
ee478456(v=winembedded.60)	CEPC-based SDB Motherboard and Card Configuration
ee478296(v=winembedded.60)	Null Modem Cable Architecture
ee478836(v=winembedded.60)	Parallel Port Architecture
ee478404(v=winembedded.60)	Editing the Autoexec.bat File for an x86 SDB
ee479006(v=winembedded.60)	Choosing LoadCEPC.exe Parameters
ee478396(v=winembedded.60)	Creating a Boot Floppy Disk for an x86 SDB
ee479275(v=winembedded.60)	HP Compaq t5530 Thin Client Development Platform Supported Features
ee479372(v=winembedded.60)	Connecting the HP Compaq t5530 Thin Client Development Platform
ee478139(v=winembedded.60)	Downloading the Boot Loader to the HP Compaq t5530 Thin Client Development Platform
ee478608(v=winembedded.60)	Windows Embedded CE Boot Loader Output for the HP Compaq t5530 Thin Client Development Platform
ee479203(v=winembedded.60)	Downloading the Run-Time Image to the HP Compaq t5530 Thin Client Development Platform
ee482059(v=winembedded.60)	Device Driver Source Code
ee483448(v=winembedded.60)	Hardware Compatibility and Third-party Device Drivers
ee483621(v=winembedded.60)	Accessing Memory from a Driver
ee485286(v=winembedded.60)	Bus Agnostic Drivers
ee485858(v=winembedded.60)	Bus Drivers
ee481261(v=winembedded.60)	Bus Enumerator
ee481065(v=winembedded.60)	RequestDeviceNotifications
ee482471(v=winembedded.60)	StopDeviceNotifications
ee485213(v=winembedded.60)	DEVDETAIL
ee484843(v=winembedded.60)	Direct Memory Access
ee481686(v=winembedded.60)	Direct Memory Access Abstraction Architecture
ee483078(v=winembedded.60)	Direct Memory Access Abstraction Samples
ee484223(v=winembedded.60)	LPTransferCompleteNotify
ee483991(v=winembedded.60)	DMA_MDD_CHANNEL_CONTEXT
ee486081(v=winembedded.60)	DMA_MDD_TRANFER_CONTEXT
ee486117(v=winembedded.60)	LPGetDmaAdapter
ee486445(v=winembedded.60)	LPAllocateChannel
ee484811(v=winembedded.60)	LPFreeDmaChannel
ee482859(v=winembedded.60)	LPPowerMgmtCallback
ee482673(v=winembedded.60)	LPOALAllocateCommonBuffer
ee484805(v=winembedded.60)	LPOALFreeCommonBuffer
ee484434(v=winembedded.60)	LPPowerOnReset
ee485471(v=winembedded.60)	LPIsChannelSuitable
ee484879(v=winembedded.60)	LPUpdateFlags
ee482458(v=winembedded.60)	LPIsPhysAddrSupported
ee482668(v=winembedded.60)	LPCanArmDMA
ee481030(v=winembedded.60)	LPArmTransfer
ee483599(v=winembedded.60)	LPTerminateTransfer
ee482656(v=winembedded.60)	LPStartDmaTransfer
ee481734(v=winembedded.60)	LPPollingForTransferDone
ee482641(v=winembedded.60)	LPPollingTransferRemaining
ee483184(v=winembedded.60)	LPCreateDmaPDDTransfer
ee484876(v=winembedded.60)	LPCreateRawDmaPDDTransfer
ee485671(v=winembedded.60)	LPFreeDmaTransfer
ee484421(v=winembedded.60)	LPDMAPDDTransferIoControl
ee483851(v=winembedded.60)	DMA_PDD_ADAPTER_CONTEXT
ee483864(v=winembedded.60)	DMA_PDD_CHANNEL_CONTEXT
ee482836(v=winembedded.60)	DMA_PDD_TRANFER_CONTEXT
ee486039(v=winembedded.60)	Direct Memory Access Abstraction IOCTLs
ee484668(v=winembedded.60)	DMA_STATUS_CODE
ee485288(v=winembedded.60)	Drivers and Process Address Spaces
ee483240(v=winembedded.60)	Exception Handling in Device Drivers
ee486431(v=winembedded.60)	Interrupt Handling Overview
ee481094(v=winembedded.60)	Servicing Interrupts
ee486911(v=winembedded.60)	Masking Interrupts
ee486854(v=winembedded.60)	Handling Nested Interrupts
ee485415(v=winembedded.60)	Handling Shared Interrupts
ee484684(v=winembedded.60)	Configuring, Registering, and Deregistering an Interrupt Handler
ee481942(v=winembedded.60)	Installable ISRs and Device Drivers
ee483402(v=winembedded.60)	Installable ISRs and the Kernel
ee486709(v=winembedded.60)	Installing an ISR and Waiting for Interrupt Events
ee484415(v=winembedded.60)	Troubleshooting: Building an ISR
ee481092(v=winembedded.60)	Interrupt Service Threads
ee485015(v=winembedded.60)	Interrupt Notifications
ee484217(v=winembedded.60)	Layered Drivers vs. Monolithic Drivers
ee482683(v=winembedded.60)	Loading Device Drivers
ee482453(v=winembedded.60)	Managing Pointers in Device Drivers
ee484880(v=winembedded.60)	Memory Access Permissions
ee482903(v=winembedded.60)	Resolving Race Conditions in Device Drivers
ee481738(v=winembedded.60)	Troubleshooting: Building a Driver
ee483811(v=winembedded.60)	Troubleshooting: Loading a Driver
ee484422(v=winembedded.60)	Troubleshooting: Debugging a Driver
ee483784(v=winembedded.60)	Troubleshooting: Downloading a Run-Time Image
